Family	Genus	species	sub-species	uncertainities	SpecisName	other-names-genera	other-names-species	other-names-sub-species	other-name-type	Source of other name	notes-on-other-name	Sexual.System	Karyotype	notes..Karyotype	Predicted.ploidy	female2N	male2N	notesMale2N	notes..comments	cite.key
Nymphalidae	Adelpha	lycorias	lara			Limenitis	isis		Synonym	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Argynnis	lathonia				Issoria	lathonia		Synonym	GBIF			ZW			60	60			"Federley, H., 1938. CHROMOSOMENZAHLEN FINNLÄN?DISCHER LEPIDOPTEREN: I. RHOPALOCERA. Hereditas, 24(4), pp.397-464."
Nymphalidae	Adelpha	justina	valentina			Limenitis	valentina		Synonym	Lepindex							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Adelpha	justina				Adelpha	justina		Accepted	NCBI taxonomy browser							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Hestina	japonica				Hestina	japonica		Accepted	GBIF							60			"Maeki, K., 1953. Chromosome numbers of some butterflies. The Japanese Journal of Genetics, 28(1), pp.6-7."
Nymphalidae	Eunica	ingens															60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Lycorea	ilione				Lycorea	ilione		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Neptis	hylas	luculenta			Neptis	hylas		Accepted	GBIF		gonochorous					60			"Maeki, K., Ogata, M. and Shirozu, T., 1965. A study of the chromosomes in twenty-five speceis of Formosan Rhopalocera. Special Bulletines of the Lepidoptera Society Japan, (1), pp.1-10."
Nymphalidae	Callicore	hydaspes				Callicore	hydaspes		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Pierella	helvina				Pierella	helvina		Accepted	GBIF							60			"Brown, K.S., Freitas, A.V., Von Schoultz, B., Saura, A.O. and Saura, A., 2007. Chromosomal evolution of South American frugivorous butterflies in the Satyroid clade (Nymphalidae: Charaxinae, Morphinae and Satyrinae).Biological Journal of the Linnean Society,92(3), pp.467-481."
Nymphalidae	Lycorea	halia				Lycorea	halia		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Pseudacraea	gottbergi				Chloropoea	gottbergi		Synonym	Lepindex		gonochorous					60			"Bernardi, G. and de Lesse, H., 1964. Formules chromosomiques de quelques Lepidopteres Rhopaloceres du Gabon. Biol. Gabonica., 1, p.65-71."
Nymphalidae	Fountainea	glycerium	cratais			Fountainea	glycerium		Accepted	GBIF							60			"Brown, K.S., Freitas, A.V., Von Schoultz, B., Saura, A.O. and Saura, A., 2007. Chromosomal evolution of South American frugivorous butterflies in the Satyroid clade (Nymphalidae: Charaxinae, Morphinae and Satyrinae).Biological Journal of the Linnean Society,92(3), pp.467-481."
Nymphalidae	Ladoga	glorifica				Ladoga	camilla	glorifica	Accepted Sub Species	Lepindex		gonochorous					60			Maeki 1961
Nymphalidae	Limenitis	glorifica															60			"Maeki, K. and Makino, S., 1953. Chromosome numbers of some Japanese Rhopalocera.Lepid. news,7, pp.36-38."
Nymphalidae	Danaus	genutia				Danaus	genutia		Accepted	GBIF		gonochorous					60		originally reported as plexippus	nageswara1975chromosome
Nymphalidae	Eunica	eurota				Eunica	eurota		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Danaus	eresimus				Danaus	eresimus		Accepted	GBIF		gonochorous					60			Lesse and Condamin 1962
Nymphalidae	Speyeria	egleis				Speyeria	egleis		Accepted	GBIF							60			"Lesse, H.D., 1969. Formules chromosomiques de quelques Lépidoptères Rhopalocères d'Amérique du Nord.Bulletin de la Société entomologique de France,74(3), pp.57-58."
Nymphalidae	Euphaedra	edwardsii				Euphaedra	edwardsii		Accepted	GBIF		gonochorous					60			Lesse and Condamin 1965
Nymphalidae	Pyrrhogyra	edocla				Pyrrhogyra	edocla		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Eunica	eburnea				Eunica	eburnea		Accepted	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Euphaedra	eberti				Euphaedra	eberti		Accepted	GBIF							60			"Lesse, H.D., 1967. Formules chromosomiques de Lépidoptères Rhopalocères d'Afrique centrale (supplemént et rectificatif).Bulletin de la Société entomologique de France,72(9), pp.287-288."
Nymphalidae	Adelpha	cytherea				Adelpha	cytherea		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Adelpha	cytherea				Adelpha	cytherea		Accepted	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Pagyris	cymothoe				Pagyris	cymothoe		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Speyeria	coronis				Speyeria	coronis		Accepted	GBIF							60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Speyeria	coronia	halcyone			Speyeria	coronis		Accepted	GBIF		gonochorous					60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Dynamine	coenus				Dynamine	coenus		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Dynamine	coenus				Dynamine	coenus		Accepted	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Adelpha	cocala				Limenitis	cocala		Synonym	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Adelpha	cocala	didia			Limenitis	cocala		Synonym	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Limenitis	cocala	riola			Limenitis	cocala		Accepted	GBIF							60			"Lesse, H.D. and Brown, K., 1971. Formules chromosomiques de Lépidoptères Rhopalocères du Brésil. Bulletin de la Société entomologique de France, 76(5), pp.131-137."
Nymphalidae	Danaus	chrysippus				Danaus	chrysippus		Accepted	GBIF		gonochorous					60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Euryphura	chalcis				Euryphura	achlys	chalcis	Accepted Sub Species			gonochorous					60			Lesse and Condamin 1965
Nymphalidae	Lycorea	ceres				Lycorea	ceres		Accepted	GBIF							60			"Lesse, H.D. and Brown, K., 1971. Formules chromosomiques de Lépidoptères Rhopalocères du Brésil. Bulletin de la Société entomologique de France, 76(5), pp.131-137."
Nymphalidae	Lexias	canescens				Symphaedra	canescens		Basionym	NCBI taxonomy browser							60			"Abe, A. and Kumagai, Y., 2010. A study of chromosomes in four species of Lexias (Lepidoptera, Nymphalidae). The Transactions of the Lepidopterological Scociety of Japan, 61(1), pp.76-86. "
Nymphalidae	Ladoga	camilla				Ladoga	camilla		Doubtful	GBIF		gonochorous					60			Maeki 1961
Nymphalidae	Limenitis	camilla				Limenitis	camilla		Accepted	GBIF							60			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Nymphalidae	Speyeria	callippe	meadii			Speyeria	nevadensis		Synonym	GBIF		gonochorous					60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Speyeria	callippe				Speyeria	callippe		Accepted	GBIF							60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Pseudacraea	boisduvalii				Pseudacraea	boisduvali		Accepted	GBIF		gonochorous					60			"Bernardi, G. and de Lesse, H., 1964. Formules chromosomiques de quelques Lepidopteres Rhopaloceres du Gabon. Biol. Gabonica., 1, p.65-71."
Nymphalidae	Blepolenis	batea				Blepolenis	batea		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Euphydryas	aurinia				Euphydryas	aurinia		Accepted	GBIF		gonochorous					60			"Lorkovi?, Z., 1941. Die chromosomenzahlen in der spermatogenese der tagfalter. Zeitschrift für Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma, 2(1), pp.155-191."
Nymphalidae	Euphydryas	aurinia	barraguei			Euphydryas	aurinia		Accepted	GBIF							60			"Lesse, H.D., 1967. Formules chromosomiques de Lépidoptères Rhopalocères d'Afrique du Nord. Bulletin de la Société entomologique de France, 72(1), pp.20-25."
Nymphalidae	Morpho	athena				Morpho	athena		Accepted	GBIF							60			"Brown, K.S., Freitas, A.V., Von Schoultz, B., Saura, A.O. and Saura, A., 2007. Chromosomal evolution of South American frugivorous butterflies in the Satyroid clade (Nymphalidae: Charaxinae, Morphinae and Satyrinae).Biological Journal of the Linnean Society,92(3), pp.467-481."
Nymphalidae	Limenitis	astyanax				Limenitis	astyanax		Accepted	GBIF							60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Dynamine	arene				Dynamine	arene		Accepted	GBIF							60			"Wesley, D.J. and Emmel, T.C., 1975. The chromosomes of Neotropical butterflies from Trinidad and Tobago.Biotropica, pp.24-31."
Nymphalidae	Limenitis	archippus				Limenitis	archippus		Accepted	GBIF							60			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Boloria	aquilonaris				Boloria	aquilonaris		Accepted	GBIF		gonochorous					60			Lesse 1953d
Nymphalidae	Nymphalis	antiopa				Nymphalis	antiopa		Accepted	GBIF		gonochorous					60			Stevens 1906
Nymphalidae	Limenitis	anonyma				Limenitis	reducta		Synonym	GBIF		gonochorous					60			"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Nymphalidae	Charaxes	andara				Charaxes	andara		Accepted	GBIF							60			"Lesse, H.D., 1972. Nombres de chromosomes de quelques Lépidoptères Rhopalocères de Madagascar. Bulletin de la Société entomologique de France, 77(1), pp.9-11."
Nymphalidae	Eunica	alcmena	flora			Eunica	alcmena		Accepted	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Tigridia	acesta				Tigridia	acesta		Accepted	GBIF							60			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Tigridia	acesta	latifascia			Tigridia	acesta		Accepted	GBIF							60			"S. Brown, Jr, K., Victor Lucci Freitas, A., Wahlberg, N., Von Schoultz, B., O. Saura, A. and Saura, A., 2007. Chromosomal evolution in the South American Nymphalidae.†Hereditas,†144(4), pp.137-148."
Nymphalidae	Tigridia	acesta	latifasciata			Tigridia	acesta		Accepted	GBIF							60			"Lesse, H.D. and Brown, K., 1971. Formules chromosomiques de Lépidoptères Rhopalocères du Brésil. Bulletin de la Société entomologique de France, 76(5), pp.131-137."
Nymphalidae	Neptis	aceris				Neptis	aceris		Accepted	GBIF							60			"Maeki, K., 1953. Chromosome numbers of some butterflies. The Japanese Journal of Genetics, 28(1), pp.6-7."
Nymphalidae	Caligo	zeuxippus				Caligo	zeuxippus		Accepted	GBIF							58			"Brown, K.S., Freitas, A.V., Von Schoultz, B., Saura, A.O. and Saura, A., 2007. Chromosomal evolution of South American frugivorous butterflies in the Satyroid clade (Nymphalidae: Charaxinae, Morphinae and Satyrinae).Biological Journal of the Linnean Society,92(3), pp.467-481."
Nymphalidae	Speyeria	zerene				Speyeria	zerene		Accepted	GBIF							58			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Speyeria	zerene	sinope			Speyeria	zerene		Accepted	GBIF		gonochorous					58			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 4. Nymphalidae, Charaxidinae and Libyrheinae.J. Lepid. Soc.,14, pp.179-201."
Nymphalidae	Philaethria	wernickei				Philaethria	wernickei		Accepted	GBIF							58			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
Nymphalidae	Philaethria	wernickei				Philaethria	wernickei		Accepted	GBIF							58			"Brown jr, K.S., Emmel, T.C., Eliazar, P.J. and Suomalainen, E., 1992. Evolutionary patterns in chromosome numbers in neotropical Lepidoptera: I. Chromosomes of the Heliconiini (Family Nymphalidae: Subfamily Nymphalidae).†Hereditas,†117(2), pp.109-125."
Nymphalidae	Aglais	urticae				Aglais	urticae		Accepted	GBIF		gonochorous					58			"Bigger, T.R.L., 1960. Chromosome numbers of Lepidoptera. Part I. Entomologist's Gaz., 11, pp.149-152."
Nymphalidae	Melitaea	transcaucasica				Melitaea	transcaucasica		Accepted	GBIF		gonochorous					58			"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Nymphalidae	Coenonympha	tiphom	occupata			Coenonympha	tullia		Synonym	GBIF							58			"Lorkovi?, Z., 1941. Die chromosomenzahlen in der spermatogenese der tagfalter. Zeitschrift für Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma, 2(1), pp.155-191."
Nymphalidae	Pronophila	timanthes				Pronophila	timanthes		Accepted	GBIF							58			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Nymphalidae	Pronophila	thelebe				Pronophila	thelebe		Accepted	GBIF							58			"Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., Välimäki, N., Paulin, L., Kvist, J., Wahlberg, N. and Tanskanen, J., 2014. The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nature communications, 5(1), pp.1-9."
